,attack_cat
27225,None
27226,None
27227,None
27228,None
27229,None
27230,None
27231,None
27232,None
27233,None
27234,None
27235,None
27236,None
27237,None
27238,None
27239,None
27240,None
27241,None
27242,None
27243,None
27244,None
27245,None
27246,None
27247,None
27248,None
27249,None
27250,None
27251,None
27252,None
27253,None
27254,None
27255,None
27256,None
27257,None
27258,None
27259,None
27260,None
27261,None
27262,None
27263,None
27264,None
27265,None
27266,None
27267,None
27268,None
27269,None
27270,None
27271,None
27272,None
27273,None
27274,None
27275,None
27276,None
27277,None
27278,None
27279,None
27280,None
27281,None
27282,None
27283,None
27284,None
27285,None
27286,None
27287,None
27288,None
27289,None
27290,None
27291,None
27292,None
27293,None
27294,None
27295,None
27296,None
27297,None
27298,None
27299,None
27300,None
27301,None
27302,None
27303,None
27304,None
27305,None
27306,None
27307,None
27308,None
27309,None
27310,None
27311,None
27312,None
27313,None
27314,None
27315,None
27316,None
27317,None
27318,None
27319,None
27320,None
27321,None
27322,None
27323,None
27324,None
27325,None
27326,None
27327,None
27328,None
27329,None
27330,None
27331,None
27332,None
27333,None
27334,None
27335,None
27336,None
27337,None
27338,None
27339,None
27340,None
27341,None
27342,None
27343,None
27344,None
27345,None
27346,None
27347,None
27348,None
27349,None
27350,None
27351,None
27352,None
27353,None
27354,None
27355,None
27356,None
27357,None
27358,None
27359,None
27360,None
27361,None
27362,None
27363,None
27364,None
27365,None
27366,None
27367,None
27368,None
27369,None
27370,None
27371,None
27372,None
27373,None
27374,None
27375,None
27376,None
27377,None
27378,None
27379,None
27380,None
27381,None
27382,None
27383,None
27384,None
27385,None
27386,None
27387,None
27388,None
27389,None
27390,None
27391,None
27392,None
27393,None
27394,None
27395,None
27396,None
27397,None
27398,None
27399,None
27400,None
27401,None
27402,None
27403,None
27404,None
27405,None
27406,None
27407,None
27408,None
27409,None
27410,None
27411,None
27412,None
27413,None
27414,None
27415,None
27416,None
27417,None
27418,None
27419,None
27420,None
27421,None
27422,None
27423,None
27424,None
27425,None
27426,None
27427,None
27428,None
27429,None
27430,None
27431,None
27432,None
27433,None
27434,None
27435,None
27436,None
27437,None
27438,None
27439,None
27440,None
27441,None
27442,None
27443,None
27444,None
27445,None
27446,None
27447,None
27448,None
27449,None
27450,None
27451,None
27452,None
27453,None
27454,None
27455,None
27456,None
27457,None
27458,None
27459,None
27460,None
27461,None
27462,None
27463,None
27464,None
27465,None
27466,None
27467,None
27468,None
27469,None
27470,None
27471,None
27472,None
27473,None
27474,None
27475,None
27476,None
27477,None
27478,None
27479,None
27480,None
27481,None
27482,None
27483,None
27484,None
27485,None
27486,None
27487,None
27488,None
27489,None
27490,None
27491,None
27492,None
27493,None
27494,None
27495,None
27496,None
27497,None
27498,None
27499,None
27500,None
27501,None
27502,None
27503,None
27504,None
27505,None
27506,None
27507,None
27508,None
27509,None
27510,None
27511,None
27512,None
27513,None
27514,None
27515,None
27516,None
27517,None
27518,None
27519,None
27520,None
27521,None
27522,None
27523,None
27524,None
27525,None
27526,None
27527,None
27528,None
27529,None
27530,None
27531,None
27532,None
27533,None
27534,None
27535,None
27536,None
27537,None
27538,None
27539,None
27540,None
27541,None
27542,None
27543,None
27544,None
27545,None
27546,None
27547,None
27548,None
27549,None
27550,None
27551,None
27552,None
27553,None
27554,None
27555,None
27556,None
27557,None
27558,None
27559,None
27560,None
27561,None
27562,None
27563,None
27564,None
27565,None
27566,None
27567,None
27568,None
27569,None
27570,None
27571,None
27572,None
27573,None
27574,None
27575,None
27576,None
27577,None
27578,None
27579,None
27580,None
27581,None
27582,None
27583,None
27584,None
27585,None
27586,None
27587,None
27588,None
27589,None
27590,None
27591,None
27592,None
27593,None
27594,None
27595,None
27596,None
27597,None
27598,None
27599,None
27600,None
27601,None
27602,None
27603,None
27604,None
27605,None
27606,None
27607,None
27608,None
27609,None
27610,None
27611,None
27612,None
27613,None
27614,None
27615,None
27616,None
27617,None
27618,None
27619,None
27620,None
27621,None
27622,None
27623,None
27624,None
27625,None
27626,None
27627,None
27628,None
27629,None
27630,None
27631,None
27632,None
27633,None
27634,None
27635,None
27636,None
27637,None
27638,None
27639,None
27640,None
27641,None
27642,None
27643,None
27644,None
27645,None
27646,None
27647,None
27648,None
27649,None
27650,None
27651,None
27652,None
27653,None
27654,None
27655,None
27656,None
27657,None
27658,None
27659,None
27660,None
27661,None
27662,None
27663,None
27664,None
27665,None
27666,None
27667,None
27668,None
27669,None
27670,None
27671,None
27672,None
27673,None
27674,None
27675,None
27676,None
27677,None
27678,None
27679,None
27680,None
27681,None
27682,None
27683,None
27684,None
27685,None
27686,None
27687,None
27688,None
27689,None
27690,None
27691,None
27692,None
27693,None
27694,None
27695,None
27696,None
27697,None
27698,None
27699,None
27700,None
27701,None
27702,None
27703,None
27704,None
27705,None
27706,None
27707,None
27708,None
27709,None
27710,None
27711,None
27712,None
27713,None
27714,None
27715,None
27716,None
27717,None
27718,None
27719,None
27720,None
27721,None
27722,None
27723,None
27724,None
27725,None
27726,None
27727,None
27728,None
27729,None
27730,None
27731,None
27732,None
27733,None
27734,None
27735,None
27736,None
27737,None
27738,None
27739,None
27740,None
27741,None
27742,None
27743,None
27744,None
27745,None
27746,None
27747,None
27748,None
27749,None
27750,None
27751,None
27752,None
27753,None
27754,None
27755,None
27756,None
27757,None
27758,None
27759,None
27760,None
27761,None
27762,None
27763,None
27764,None
27765,None
27766,None
27767,None
27768,None
27769,None
27770,None
27771,None
27772,None
27773,None
27774,None
27775,None
27776,None
27777,None
27778,None
27779,None
27780,None
27781,None
27782,None
27783,None
27784,None
27785,None
27786,None
27787,None
27788,None
27789,None
27790,None
27791,None
27792,None
27793,None
27794,None
27795,None
27796,None
27797,None
27798,None
27799,None
27800,None
27801,None
27802,None
27803,None
27804,None
27805,None
27806,None
27807,None
27808,None
27809,None
27810,None
27811,None
27812,None
27813,None
27814,None
27815,None
27816,None
27817,None
27818,None
27819,None
27820,None
27821,None
27822,None
27823,None
27824,None
27825,None
27826,None
27827,None
27828,None
27829,None
27830,None
27831,None
27832,None
27833,None
27834,None
27835,None
27836,None
27837,None
27838,None
27839,None
27840,None
27841,None
27842,None
27843,None
27844,None
27845,None
27846,None
27847,None
27848,None
27849,None
27850,None
27851,None
27852,None
27853,None
27854,None
27855,None
27856,None
27857,None
27858,None
27859,None
27860,None
27861,None
27862,None
27863,None
27864,None
27865,None
27866,None
27867,None
27868,None
27869,None
27870,None
27871,None
27872,None
27873,None
27874,None
27875,None
27876,None
27877,None
27878,None
27879,None
27880,None
27881,None
27882,None
27883,None
27884,None
27885,None
27886,None
27887,None
27888,None
27889,None
27890,None
27891,None
27892,None
27893,None
27894,None
27895,None
27896,None
27897,None
27898,None
27899,None
27900,None
27901,None
27902,None
27903,None
27904,None
27905,None
27906,None
27907,None
27908,None
27909,None
27910,None
27911,None
27912,None
27913,None
27914,None
27915,None
27916,None
27917,None
27918,None
27919,None
27920,None
27921,None
27922,None
27923,None
27924,None
27925,None
27926,None
27927,None
27928,None
27929,None
27930,None
27931,None
27932,None
27933,None
27934,None
27935,None
27936,None
27937,None
27938,None
27939,None
27940,None
27941,None
27942,None
27943,None
27944,None
27945,None
27946,None
27947,None
27948,None
27949,None
27950,None
27951,None
27952,None
27953,None
27954,None
27955,None
27956,None
27957,None
27958,None
27959,None
27960,None
27961,None
27962,None
27963,None
27964,None
27965,None
27966,None
27967,None
27968,None
27969,None
27970,None
27971,None
27972,None
27973,None
27974,None
27975,None
27976,None
27977,None
27978,None
27979,None
27980,None
27981,None
27982,None
27983,None
27984,None
27985,None
27986,None
27987,None
27988,None
27989,None
27990,None
27991,None
27992,None
27993,None
27994,None
27995,None
27996,None
27997,None
27998,None
27999,None
28000,None
28001,None
28002,None
28003,None
28004,None
28005,None
28006,None
28007,None
28008,None
28009,None
28010,None
28011,None
28012,None
28013,None
28014,None
28015,None
28016,None
28017,None
28018,None
28019,None
28020,None
28021,None
28022,None
28023,None
28024,None
28025,None
28026,None
28027,None
28028,None
28029,None
28030,None
28031,None
28032,None
28033,None
28034,None
28035,None
28036,None
28037,None
28038,None
28039,None
28040,None
28041,None
28042,None
28043,None
28044,None
28045,None
28046,None
28047,None
28048,None
28049,None
28050,None
28051,None
28052,None
28053,None
28054,None
28055,None
28056,None
28057,None
28058,None
28059,None
28060,None
28061,None
28062,None
28063,None
28064,None
28065,None
28066,None
28067,None
28068,None
28069,None
28070,None
28071,None
28072,None
28073,None
28074,None
28075,None
28076,None
28077,None
28078,None
28079,None
28080,None
28081,None
28082,None
28083,None
28084,None
28085,None
28086,None
28087,None
28088,None
28089,None
28090,None
28091,None
28092,None
28093,None
28094,None
28095,None
28096,None
28097,None
28098,None
28099,None
28100,None
28101,None
28102,None
28103,None
28104,None
28105,None
28106,None
28107,None
28108,None
28109,None
28110,None
28111,None
28112,None
28113,None
28114,None
28115,None
28116,None
28117,None
28118,None
28119,None
28120,None
28121,None
28122,None
28123,None
28124,None
28125,None
28126,None
28127,None
28128,None
28129,None
28130,None
28131,None
28132,None
28133,None
28134,None
28135,None
28136,None
28137,None
28138,None
28139,None
28140,None
28141,None
28142,None
28143,None
28144,None
28145,None
28146,None
28147,None
28148,None
28149,None
28150,None
28151,None
28152,None
28153,None
28154,None
28155,None
28156,None
28157,None
28158,None
28159,None
28160,None
28161,None
28162,None
28163,None
28164,None
28165,None
28166,None
28167,None
28168,None
28169,None
28170,None
28171,None
28172,None
28173,None
28174,None
28175,None
28176,None
28177,None
28178,None
28179,None
28180,None
28181,None
28182,None
28183,None
28184,None
28185,None
28186,None
28187,None
28188,None
28189,None
28190,None
28191,None
28192,None
28193,None
28194,None
28195,None
28196,None
28197,None
28198,None
28199,None
28200,None
28201,None
28202,None
28203,None
28204,None
28205,None
28206,None
28207,None
28208,None
28209,None
28210,None
28211,None
28212,None
28213,None
28214,None
28215,None
28216,None
28217,None
28218,None
28219,None
28220,None
28221,None
28222,None
28223,None
28224,None
28225,None
28226,None
28227,None
28228,None
28229,None
28230,None
28231,None
28232,None
28233,None
28234,None
28235,None
28236,None
28237,None
28238,None
28239,None
28240,None
28241,None
28242,None
28243,None
28244,None
28245,None
28246,None
28247,None
28248,None
28249,None
28250,None
28251,None
28252,None
28253,None
28254,None
28255,None
28256,None
28257,None
28258,None
28259,None
28260,None
28261,None
28262,None
28263,None
28264,None
28265,None
28266,None
28267,None
28268,None
28269,None
28270,None
28271,None
28272,None
28273,None
28274,None
28275,None
28276,None
28277,None
28278,None
28279,None
28280,None
28281,None
28282,None
28283,None
28284,None
28285,None
28286,None
28287,None
28288,None
28289,None
28290,None
28291,None
28292,None
28293,None
28294,None
28295,None
28296,None
28297,None
28298,None
28299,None
28300,None
28301,None
28302,None
28303,None
28304,None
28305,None
28306,None
28307,None
28308,None
28309,None
28310,None
28311,None
28312,None
28313,None
28314,None
28315,None
28316,None
28317,None
28318,None
28319,None
28320,None
28321,None
28322,None
28323,None
28324,None
28325,None
28326,None
28327,None
28328,None
28329,None
28330,None
28331,None
28332,None
28333,None
28334,None
28335,None
28336,None
28337,None
28338,None
28339,None
28340,None
28341,None
28342,None
28343,None
28344,None
28345,None
28346,None
28347,None
28348,None
28349,None
28350,None
28351,None
28352,None
28353,None
28354,None
28355,None
28356,None
28357,None
28358,None
28359,None
28360,None
28361,None
28362,None
28363,None
28364,None
28365,None
28366,None
28367,None
28368,None
28369,None
28370,None
28371,None
28372,None
28373,None
28374,None
28375,None
28376,None
28377,None
28378,None
28379,None
28380,None
28381,None
28382,None
28383,None
28384,None
28385,None
28386,None
28387,None
28388,None
28389,None
28390,None
28391,None
28392,None
28393,None
28394,None
28395,None
28396,None
28397,None
28398,None
28399,None
28400,None
28401,None
28402,None
28403,None
28404,None
28405,None
28406,None
28407,None
28408,None
28409,None
28410,None
28411,None
28412,None
28413,None
28414,None
28415,None
28416,None
28417,None
28418,None
28419,None
28420,None
28421,None
28422,None
28423,None
28424,None
28425,None
28426,None
28427,None
28428,None
28429,None
28430,None
28431,None
28432,None
28433,None
28434,None
28435,None
28436,None
28437,None
28438,None
28439,None
28440,None
28441,None
28442,None
28443,None
28444,None
28445,None
28446,None
28447,None
28448,None
28449,None
28450,None
28451,None
28452,None
28453,None
28454,None
28455,None
28456,None
28457,None
28458,None
28459,None
28460,None
28461,None
28462,None
28463,None
28464,None
28465,None
28466,None
28467,None
28468,None
28469,None
28470,None
28471,None
28472,None
28473,None
28474,None
28475,None
28476,None
28477,None
28478,None
28479,None
28480,None
28481,None
28482,None
28483,None
28484,None
28485,None
28486,None
28487,None
28488,None
28489,None
28490,None
28491,None
28492,None
28493,None
28494,None
28495,None
28496,None
28497,None
28498,None
28499,None
28500,None
28501,None
28502,None
28503,None
28504,None
28505,None
28506,None
28507,None
28508,None
28509,None
28510,None
28511,None
28512,None
28513,None
28514,None
28515,None
28516,None
28517,None
28518,None
28519,None
28520,None
28521,None
28522,None
28523,None
28524,None
28525,None
28526,None
28527,None
28528,None
28529,None
28530,None
28531,None
28532,None
28533,None
28534,None
28535,None
28536,None
28537,None
28538,None
28539,None
28540,None
28541,None
28542,None
28543,None
28544,None
28545,None
28546,None
28547,None
28548,None
28549,None
28550,None
28551,None
28552,None
28553,None
28554,None
28555,None
28556,None
28557,None
28558,None
28559,None
28560,None
28561,None
28562,None
28563,None
28564,None
28565,None
28566,None
28567,None
28568,None
28569,None
28570,None
28571,None
28572,None
28573,None
28574,None
28575,None
28576,None
28577,None
28578,None
28579,None
28580,None
28581,None
28582,None
28583,None
28584,None
28585,None
28586,None
28587,None
28588,None
28589,None
28590,None
28591,None
28592,None
28593,None
28594,None
28595,None
28596,None
28597,None
28598,None
28599,None
28600,None
28601,None
28602,None
28603,None
28604,None
28605,None
28606,None
28607,None
28608,None
28609,None
28610,None
28611,None
28612,None
28613,None
28614,None
28615,None
28616,None
28617,None
28618,None
28619,None
28620,None
28621,None
28622,None
28623,None
28624,None
28625,None
28626,None
28627,None
28628,None
28629,None
28630,None
28631,None
28632,None
28633,None
28634,None
28635,None
28636,None
28637,None
28638,None
28639,None
28640,None
28641,None
28642,None
28643,None
28644,None
28645,None
28646,None
28647,None
28648,None
28649,None
28650,None
28651,None
28652,None
28653,None
28654,None
28655,None
28656,None
28657,None
28658,None
28659,None
28660,None
28661,None
28662,None
28663,None
28664,None
28665,None
28666,None
28667,None
28668,None
28669,None
28670,None
28671,None
28672,None
28673,None
28674,None
28675,None
28676,None
28677,None
28678,None
28679,None
28680,None
28681,None
28682,None
28683,None
28684,None
28685,None
28686,None
28687,None
28688,None
28689,None
28690,None
28691,None
28692,None
28693,None
28694,None
28695,None
28696,None
28697,None
28698,None
28699,None
28700,None
28701,None
28702,None
28703,None
28704,None
28705,None
28706,None
28707,None
28708,None
28709,None
28710,None
28711,None
28712,None
28713,None
28714,None
28715,None
28716,None
28717,None
28718,None
28719,None
28720,None
28721,None
28722,None
28723,None
28724,None
28725,None
28726,None
28727,None
28728,None
28729,None
28730,None
28731,None
28732,None
28733,None
28734,None
28735,None
28736,None
28737,None
28738,None
28739,None
28740,None
28741,None
28742,None
28743,None
28744,None
28745,None
28746,None
28747,None
28748,None
28749,None
28750,None
28751,None
28752,None
28753,None
28754,None
28755,None
28756,None
28757,None
28758,None
28759,None
28760,None
28761,None
28762,None
28763,None
28764,None
28765,None
28766,None
28767,None
28768,None
28769,None
28770,None
28771,None
28772,None
28773,None
28774,None
28775,None
28776,None
28777,None
28778,None
28779,None
28780,None
28781,None
28782,None
28783,None
28784,None
28785,None
28786,None
28787,None
28788,None
28789,None
28790,None
28791,None
28792,None
28793,None
28794,None
28795,None
28796,None
28797,None
28798,None
28799,None
28800,None
28801,None
28802,None
28803,None
28804,None
28805,None
28806,None
28807,None
28808,None
28809,None
28810,None
28811,None
28812,None
28813,None
28814,None
28815,None
28816,None
28817,None
28818,None
28819,None
28820,None
28821,None
28822,None
28823,None
28824,None
28825,None
28826,None
28827,None
28828,None
28829,None
28830,None
28831,None
28832,None
28833,None
28834,None
28835,None
28836,None
28837,None
28838,None
28839,None
28840,None
28841,None
28842,None
28843,None
28844,None
28845,None
28846,None
28847,None
28848,None
28849,None
28850,None
28851,None
28852,None
28853,None
28854,None
28855,None
28856,None
28857,None
28858,None
28859,None
28860,None
28861,None
28862,None
28863,None
28864,None
28865,None
28866,None
28867,None
28868,None
28869,None
28870,None
28871,None
28872,None
28873,None
28874,None
28875,None
28876,None
28877,None
28878,None
28879,None
28880,None
28881,None
28882,None
28883,None
28884,None
28885,None
28886,None
28887,None
28888,None
28889,None
28890,None
28891,None
28892,None
28893,None
28894,None
28895,None
28896,None
28897,None
28898,None
28899,None
28900,None
28901,None
28902,None
28903,None
28904,None
28905,None
28906,None
28907,None
28908,None
28909,None
28910,None
28911,None
28912,None
28913,None
28914,None
28915,None
28916,None
28917,None
28918,None
28919,None
28920,None
28921,None
28922,None
28923,None
28924,None
28925,None
28926,None
28927,None
28928,None
28929,None
28930,None
28931,None
28932,None
28933,None
28934,None
28935,None
28936,None
28937,None
28938,None
28939,None
28940,None
28941,None
28942,None
28943,None
28944,None
28945,None
28946,None
28947,None
28948,None
28949,None
28950,None
28951,None
28952,None
28953,None
28954,None
28955,None
28956,None
28957,None
28958,None
28959,None
28960,None
28961,None
28962,None
28963,None
28964,None
28965,None
28966,None
28967,None
28968,None
28969,None
28970,None
28971,None
28972,None
28973,None
28974,None
28975,None
28976,None
28977,None
28978,None
28979,None
28980,None
28981,None
28982,None
28983,None
28984,None
28985,None
28986,None
28987,None
28988,None
28989,None
28990,None
28991,None
28992,None
28993,None
28994,None
28995,None
28996,None
28997,None
28998,None
28999,None
29000,None
29001,None
29002,None
29003,None
29004,None
29005,None
29006,None
29007,None
29008,None
29009,None
29010,None
29011,None
29012,None
29013,None
29014,None
29015,None
29016,None
29017,None
29018,None
29019,None
29020,None
29021,None
29022,None
29023,None
29024,None
29025,None
29026,None
29027,None
29028,None
29029,None
29030,None
29031,None
29032,None
29033,None
29034,None
29035,None
29036,None
29037,None
29038,None
29039,None
29040,None
29041,None
29042,None
29043,None
29044,None
29045,None
29046,None
29047,None
29048,None
29049,None
29050,None
29051,None
29052,None
29053,None
29054,None
29055,None
29056,None
29057,None
29058,None
29059,None
29060,None
29061,None
29062,None
29063,None
29064,None
29065,None
29066,None
29067,None
29068,None
29069,None
29070,None
29071,None
29072,None
29073,None
29074,None
29075,None
29076,None
29077,None
29078,None
29079,None
29080,None
29081,None
29082,None
29083,None
29084,None
29085,None
29086,None
29087,None
29088,None
29089,None
29090,None
29091,None
29092,None
29093,None
29094,None
29095,None
29096,None
29097,None
29098,None
29099,None
29100,None
29101,None
29102,None
29103,None
29104,None
29105,None
29106,None
29107,None
29108,None
29109,None
29110,None
29111,None
29112,None
29113,None
29114,None
29115,None
29116,None
29117,None
29118,None
29119,None
29120,None
29121,None
29122,None
29123,None
29124,None
29125,None
29126,None
29127,None
29128,None
29129,None
29130,None
29131,None
29132,None
29133,None
29134,None
29135,None
29136,None
29137,None
29138,None
29139,None
29140,None
29141,None
29142,None
29143,None
29144,None
29145,None
29146,None
29147,None
29148,None
29149,None
29150,None
29151,None
29152,None
29153,None
29154,None
29155,None
29156,None
29157,None
29158,None
29159,None
29160,None
29161,None
29162,None
29163,None
29164,None
29165,None
29166,None
29167,None
29168,None
29169,None
29170,None
29171,None
29172,None
29173,None
29174,None
29175,None
29176,None
29177,None
29178,None
29179,None
29180,None
29181,None
29182,None
29183,None
29184,None
29185,None
29186,None
29187,None
29188,None
29189,None
29190,None
29191,None
29192,None
29193,None
29194,None
29195,None
29196,None
29197,None
29198,None
29199,None
29200,None
29201,None
29202,None
29203,None
29204,None
29205,None
29206,None
29207,None
29208,None
29209,None
29210,None
29211,None
29212,None
29213,None
29214,None
29215,None
29216,None
29217,None
29218,None
29219,None
29220,None
29221,None
29222,None
29223,None
29224,None
29225,None
29226,None
29227,None
29228,None
29229,None
29230,None
29231,None
29232,None
29233,None
29234,None
29235,None
29236,None
29237,None
29238,None
29239,None
29240,None
29241,None
29242,None
29243,None
29244,None
29245,None
29246,None
29247,None
29248,None
29249,None
29250,None
29251,None
29252,None
29253,None
29254,None
29255,None
29256,None
29257,None
29258,None
29259,None
29260,None
29261,None
29262,None
29263,None
29264,None
29265,None
29266,None
29267,None
29268,None
29269,None
29270,None
29271,None
29272,None
29273,None
29274,None
29275,None
29276,None
29277,None
29278,None
29279,None
29280,None
29281,None
29282,None
29283,None
29284,None
29285,None
29286,None
29287,None
29288,None
29289,None
29290,None
29291,None
29292,None
29293,None
29294,None
29295,None
29296,None
29297,None
29298,None
29299,None
29300,None
29301,None
29302,None
29303,None
29304,None
29305,None
29306,None
29307,None
29308,None
29309,None
29310,None
29311,None
29312,None
29313,None
29314,None
29315,None
29316,None
29317,None
29318,None
29319,None
29320,None
29321,None
29322,None
29323,None
29324,None
29325,None
29326,None
29327,None
29328,None
29329,None
29330,None
29331,None
29332,None
29333,None
29334,None
29335,None
29336,None
29337,None
29338,None
29339,None
29340,None
29341,None
29342,None
29343,None
29344,None
29345,None
29346,None
29347,None
29348,None
29349,None
29350,None
29351,None
29352,None
29353,None
29354,None
29355,None
29356,None
29357,None
29358,None
29359,None
29360,None
29361,None
29362,None
29363,None
29364,None
29365,None
29366,None
29367,None
29368,None
29369,None
29370,None
29371,None
29372,None
29373,None
29374,None
29375,None
29376,None
29377,None
29378,None
29379,None
29380,None
29381,None
29382,None
29383,None
29384,None
29385,None
29386,None
29387,None
29388,None
29389,None
29390,None
29391,None
29392,None
29393,None
29394,None
29395,None
29396,None
29397,None
29398,None
29399,None
29400,None
29401,None
29402,None
29403,None
29404,None
29405,None
29406,None
29407,None
29408,None
29409,None
29410,None
29411,None
29412,None
29413,None
29414,None
29415,None
29416,None
29417,None
29418,None
29419,None
29420,None
29421,None
29422,None
29423,None
29424,None
29425,None
29426,None
29427,None
29428,None
29429,None
29430,None
29431,None
29432,None
29433,None
29434,None
29435,None
29436,None
29437,None
29438,None
29439,None
29440,None
29441,None
29442,None
29443,None
29444,None
29445,None
29446,None
29447,None
29448,None
29449,None
29450,None
29451,None
29452,None
29453,None
29454,None
29455,None
29456,None
29457,None
29458,None
29459,None
29460,None
29461,None
29462,None
29463,None
29464,None
29465,None
29466,None
29467,None
29468,None
29469,None
29470,None
29471,None
29472,None
29473,None
29474,None
29475,None
29476,None
29477,None
29478,None
29479,None
29480,None
29481,None
29482,None
29483,None
29484,None
29485,None
29486,None
29487,None
29488,None
29489,None
29490,None
29491,None
29492,None
29493,None
29494,None
29495,None
29496,None
29497,None
29498,None
29499,None
29500,None
29501,None
29502,None
29503,None
29504,None
29505,None
29506,None
29507,None
29508,None
29509,None
29510,None
29511,None
29512,None
29513,None
29514,None
29515,None
29516,None
29517,None
29518,None
29519,None
29520,None
29521,None
29522,None
29523,None
29524,None
29525,None
29526,None
29527,None
29528,None
29529,None
29530,None
29531,None
29532,None
29533,None
29534,None
29535,None
29536,None
29537,None
29538,None
29539,None
29540,None
29541,None
29542,None
29543,None
29544,None
29545,None
29546,None
29547,None
29548,None
29549,None
29550,None
29551,None
29552,None
29553,None
29554,None
29555,None
29556,None
29557,None
29558,None
29559,None
29560,None
29561,None
29562,None
29563,None
29564,None
29565,None
29566,None
29567,None
29568,None
29569,None
29570,None
29571,None
29572,None
29573,None
29574,None
29575,None
29576,None
29577,None
29578,None
29579,None
29580,None
29581,None
29582,None
29583,None
29584,None
29585,None
29586,None
29587,None
29588,None
29589,None
29590,None
29591,None
29592,None
29593,None
29594,None
29595,None
29596,None
29597,None
29598,None
29599,None
29600,None
29601,None
29602,None
29603,None
29604,None
29605,None
29606,None
29607,None
29608,None
29609,None
29610,None
29611,None
29612,None
29613,None
29614,None
29615,None
29616,None
29617,None
29618,None
29619,None
29620,None
29621,None
29622,None
29623,None
29624,None
29625,None
29626,None
29627,None
29628,None
29629,None
29630,None
29631,None
29632,None
29633,None
29634,None
29635,None
29636,None
29637,None
29638,None
29639,None
29640,None
29641,None
29642,None
29643,None
29644,None
29645,None
29646,None
29647,None
29648,None
29649,None
29650,None
29651,None
29652,None
29653,None
29654,None
29655,None
29656,None
29657,None
29658,None
29659,None
29660,None
29661,None
29662,None
29663,None
29664,None
29665,None
29666,None
29667,None
29668,None
29669,None
29670,None
29671,None
29672,None
29673,None
29674,None
29675,None
29676,None
29677,None
29678,None
29679,None
29680,None
29681,None
29682,None
29683,None
29684,None
29685,None
29686,None
29687,None
29688,None
29689,None
29690,None
29691,None
29692,None
29693,None
29694,None
29695,None
29696,None
29697,None
29698,None
29699,None
29700,None
29701,None
29702,None
29703,None
29704,None
29705,None
29706,None
29707,None
29708,None
29709,None
29710,None
29711,None
29712,None
29713,None
29714,None
29715,None
29716,None
29717,None
29718,None
29719,None
29720,None
29721,None
29722,None
29723,None
29724,None
29725,None
29726,None
29727,None
29728,None
29729,None
29730,None
29731,None
29732,None
29733,None
29734,None
29735,None
29736,None
29737,None
29738,None
29739,None
29740,None
29741,None
29742,None
29743,None
29744,None
29745,None
29746,None
29747,None
29748,None
29749,None
29750,None
29751,None
29752,None
29753,None
29754,None
29755,None
29756,None
29757,None
29758,None
29759,None
29760,None
29761,None
29762,None
29763,None
29764,None
29765,None
29766,None
29767,None
29768,None
29769,None
29770,None
29771,None
29772,None
29773,None
29774,None
29775,None
29776,None
29777,None
29778,None
29779,None
29780,None
29781,None
29782,None
29783,None
29784,None
29785,None
29786,None
29787,None
29788,None
29789,None
29790,None
29791,None
29792,None
29793,None
29794,None
29795,None
29796,None
29797,None
29798,None
29799,None
29800,None
29801,None
29802,None
29803,None
29804,None
29805,None
29806,None
29807,None
29808,None
29809,None
29810,None
29811,None
29812,None
29813,None
29814,None
29815,None
29816,None
29817,None
29818,None
29819,None
29820,None
29821,None
29822,None
29823,None
29824,None
29825,None
29826,None
29827,None
29828,None
29829,None
29830,None
29831,None
29832,None
29833,None
29834,None
29835,None
29836,None
29837,None
29838,None
29839,None
29840,None
29841,None
29842,None
29843,None
29844,None
29845,None
29846,None
29847,None
29848,None
29849,None
29850,None
29851,None
29852,None
29853,None
29854,None
29855,None
29856,None
29857,None
29858,None
29859,None
29860,None
29861,None
29862,None
29863,None
29864,None
29865,None
29866,None
29867,None
29868,None
29869,None
29870,None
29871,None
29872,None
29873,None
29874,None
29875,None
29876,None
29877,None
29878,None
29879,None
29880,None
29881,None
29882,None
29883,None
29884,None
29885,None
29886,None
29887,None
29888,None
29889,None
29890,None
29891,None
29892,None
29893,None
29894,None
29895,None
29896,None
29897,None
29898,None
29899,None
29900,None
29901,None
29902,None
29903,None
29904,None
29905,None
29906,None
29907,None
29908,None
29909,None
29910,None
29911,None
29912,None
29913,None
29914,None
29915,None
29916,None
29917,None
29918,None
29919,None
29920,None
29921,None
29922,None
29923,None
29924,None
29925,None
29926,None
29927,None
29928,None
29929,None
29930,None
29931,None
29932,None
29933,None
29934,None
29935,None
29936,None
29937,None
29938,None
29939,None
29940,None
29941,None
29942,None
29943,None
29944,None
29945,None
29946,None
29947,None
29948,None
29949,None
29950,None
29951,None
29952,None
29953,None
29954,None
29955,None
29956,None
29957,None
29958,None
29959,None
29960,None
29961,None
29962,None
29963,None
29964,None
29965,None
29966,None
29967,None
29968,None
29969,None
29970,None
29971,None
29972,None
29973,None
29974,None
29975,None
29976,None
29977,None
29978,None
29979,None
29980,None
29981,None
29982,None
29983,None
29984,None
29985,None
29986,None
29987,None
29988,None
29989,None
29990,None
29991,None
29992,None
29993,None
29994,None
29995,None
29996,None
29997,None
29998,None
29999,None
30000,None
30001,None
30002,None
30003,None
30004,None
30005,None
30006,None
30007,None
30008,None
30009,None
30010,None
30011,None
30012,None
30013,None
30014,None
30015,None
30016,None
30017,None
30018,None
30019,None
30020,None
30021,None
30022,None
