     ,dur       ,sbytes ,dbytes  ,sttl ,dttl ,sloss ,dloss ,Sload             ,Dload           ,Spkts ,Dpkts ,swin ,dwin ,stcpb      ,dtcpb      ,smeansz ,dmeansz ,trans_depth ,res_bdy_len ,Sjit         ,Djit         ,Sintpkt      ,Dintpkt      ,tcprtt   ,synack   ,ackdat   ,is_sm_ips_ports ,ct_state_ttl ,ct_flw_http_mthd ,is_ftp_login ,ct_ftp_cmd ,ct_srv_src ,ct_srv_dst ,ct_dst_ltm ,ct_src_ltm ,ct_src_dport_ltm ,ct_dst_sport_ltm ,ct_dst_src_ltm ,proto_any ,proto_arp ,proto_br-sat-mon ,proto_cpnx ,proto_crtp ,proto_ddp ,proto_ddx ,proto_eigrp ,proto_gre ,proto_icmp ,proto_idpr ,proto_idpr-cmtp ,proto_il ,proto_ipcomp ,proto_ipnip ,proto_ipx-n-ip ,proto_irtp ,proto_iso-ip ,proto_mtp ,proto_ospf ,proto_pnni ,proto_rdp ,proto_rsvp ,proto_sctp ,proto_sdrp ,proto_skip ,proto_smp ,proto_stp ,proto_sun-nd ,proto_swipe ,proto_tcp ,proto_trunk-1 ,proto_udp ,proto_unas ,proto_vines ,proto_wb-mon ,state_CON ,state_FIN ,state_INT ,state_REQ ,state_TXD ,state_no ,service_- ,service_dns ,service_ftp ,service_ftp-data ,service_http ,service_pop3 ,service_smtp ,service_ssh
2560 ,0.052144  ,   536 ,    304 ,  31 ,  29 ,    0 ,    0 ,     61675.36328  ,   34980.05469  ,    4 ,    4 ,   0 ,   0 ,         0 ,         0 ,    134 ,     76 ,          0 ,          0 ,    9.888652 ,   18.385012 ,    7.000333 ,   13.007667 ,0.0      ,0.0      ,0.0      ,              0 ,           0 ,             0.0 ,         0.0 ,           ,         3 ,        10 ,         3 ,         3 ,               1 ,               1 ,             2 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,False     ,False         ,True      ,False      ,False       ,False        ,True      ,False     ,False     ,False     ,False     ,False    ,True      ,False       ,False       ,False            ,False        ,False        ,False        ,False
2561 ,0.376716  , 37220 ,   3172 ,  31 ,  29 ,   18 ,    8 ,    775225.9375   ,   65598.49219  ,   52 ,   38 , 255 , 255 ,3974533494 ,1825974538 ,    716 ,     83 ,          0 ,          0 ,  843.942166 ,   29.48866  ,    7.52744  ,   10.167486 ,0.000648 ,0.000516 ,0.000132 ,              0 ,           0 ,             0.0 ,         0.0 ,           ,         1 ,         1 ,         6 ,         2 ,               1 ,               1 ,             2 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,True      ,False         ,False     ,False      ,False       ,False        ,False     ,True      ,False     ,False     ,False     ,False    ,False     ,False       ,False       ,False            ,False        ,False        ,True         ,False
2562 ,0.098099  ,  3614 ,  48098 ,  31 ,  29 ,    7 ,   24 ,    289829.6563   , 3859203.5      ,   60 ,   62 , 255 , 255 , 674710060 ,2927286800 ,     60 ,    776 ,          0 ,          0 ,   88.23573  ,   86.908546 ,    1.656322 ,    1.599262 ,0.000672 ,0.000539 ,0.000133 ,              0 ,           0 ,             0.0 ,         0.0 ,           ,        10 ,         9 ,         4 ,         2 ,               1 ,               1 ,             5 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,True      ,False         ,False     ,False      ,False       ,False        ,False     ,True      ,False     ,False     ,False     ,False    ,True      ,False       ,False       ,False            ,False        ,False        ,False        ,False
2563 ,0.38448   ,  4584 ,   3080 ,  31 ,  29 ,    7 ,    7 ,     91989.17969  ,   61964.21094  ,   28 ,   30 , 255 , 255 ,3614988176 ,1538571589 ,    164 ,    103 ,          0 ,          0 ,  768.922647 ,   19.263617 ,   14.227593 ,   13.237827 ,0.000705 ,0.00058  ,0.000125 ,              0 ,           0 ,             0.0 ,         0.0 ,           ,        11 ,         6 ,         4 ,         3 ,               1 ,               1 ,             4 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,True      ,False         ,False     ,False      ,False       ,False        ,False     ,True      ,False     ,False     ,False     ,False    ,True      ,False       ,False       ,False            ,False        ,False        ,False        ,False
2564 ,0.069962  ,  5174 ,  85108 ,  31 ,  29 ,    7 ,   39 ,    585117.625    , 9626140.0      ,   90 ,   92 , 255 , 255 ,2867539262 , 740412520 ,     57 ,    925 ,          0 ,          0 ,   43.698506 ,   43.596734 ,    0.791398 ,    0.762758 ,0.000681 ,0.000549 ,0.000132 ,              0 ,           0 ,             0.0 ,         0.0 ,           ,         3 ,         9 ,         2 ,         3 ,               1 ,               1 ,             1 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,True      ,False         ,False     ,False      ,False       ,False        ,False     ,True      ,False     ,False     ,False     ,False    ,True      ,False       ,False       ,False            ,False        ,False        ,False        ,False
2565 ,0.001004  ,   146 ,    178 ,  31 ,  29 ,    0 ,    0 ,    581673.3125   ,  709163.375    ,    2 ,    2 ,   0 ,   0 ,         0 ,         0 ,     73 ,     89 ,          0 ,          0 ,    0.0      ,    0.0      ,    0.005    ,    0.007    ,0.0      ,0.0      ,0.0      ,              0 ,           0 ,             0.0 ,         0.0 ,           ,         2 ,         1 ,         1 ,         3 ,               1 ,               1 ,             2 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,False     ,False         ,True      ,False      ,False       ,False        ,True      ,False     ,False     ,False     ,False     ,False    ,False     ,True        ,False       ,False            ,False        ,False        ,False        ,False
2566 ,0.052439  ,   568 ,    312 ,  31 ,  29 ,    0 ,    0 ,     64989.79688  ,   35698.62109  ,    4 ,    4 ,   0 ,   0 ,         0 ,         0 ,    142 ,     78 ,          0 ,          0 ,   17.474023 ,   24.024896 ,   12.362    ,   16.995666 ,0.0      ,0.0      ,0.0      ,              0 ,           0 ,             0.0 ,         0.0 ,           ,         2 ,         2 ,         3 ,         2 ,               1 ,               1 ,             2 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,False     ,False         ,True      ,False      ,False       ,False        ,True      ,False     ,False     ,False     ,False     ,False    ,True      ,False       ,False       ,False            ,False        ,False        ,False        ,False
2567 ,14.518947 , 18266 ,1087900 ,  31 ,  29 ,    2 ,  370 ,     10035.43848  ,  598634.0625   ,  342 ,  746 , 255 , 255 ,1361353198 ,3507735407 ,     53 ,   1458 ,          1 ,          0 , 2069.131841 , 1371.557614 ,   42.576646 ,   19.487787 ,0.000675 ,0.000542 ,0.000133 ,              0 ,           0 ,             1.0 ,         0.0 ,           ,         1 ,         1 ,         1 ,         4 ,               1 ,               1 ,             1 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,True      ,False         ,False     ,False      ,False       ,False        ,False     ,True      ,False     ,False     ,False     ,False    ,False     ,False       ,False       ,False            ,True         ,False        ,False        ,False
2568 ,0.022009  ,  2646 ,  23838 ,  31 ,  29 ,    7 ,   15 ,    938888.625    , 8468172.0      ,   42 ,   44 , 255 , 255 ,3511052151 ,3511334627 ,     63 ,    542 ,          0 ,          0 ,   34.480699 ,   33.335645 ,    0.529171 ,    0.498465 ,0.000695 ,0.000566 ,0.000129 ,              0 ,           0 ,             0.0 ,         0.0 ,           ,         8 ,         7 ,         5 ,         3 ,               1 ,               1 ,             3 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,True      ,False         ,False     ,False      ,False       ,False        ,False     ,True      ,False     ,False     ,False     ,False    ,True      ,False       ,False       ,False            ,False        ,False        ,False        ,False
2569 ,0.004153  ,  8928 ,    424 ,  31 ,  29 ,    4 ,    1 ,  15971104.0      ,  714664.0625   ,   14 ,    8 , 255 , 255 ,2825450900 ,2831915476 ,    638 ,     53 ,          0 ,          0 ,   17.175457 ,    1.13156  ,    0.319462 ,    0.511143 ,0.000562 ,0.000448 ,0.000114 ,              0 ,           0 ,             0.0 ,         0.0 ,           ,         3 ,         3 ,         4 ,         7 ,               1 ,               1 ,             4 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,True      ,False         ,False     ,False      ,False       ,False        ,False     ,True      ,False     ,False     ,False     ,False    ,False     ,False       ,False       ,True             ,False        ,False        ,False        ,False
2570 ,0.019644  ,  2854 ,  29196 ,  31 ,  29 ,    7 ,   17 ,   1137039.375    ,11642436.0      ,   46 ,   48 , 255 , 255 ,3959623183 ,3980279059 ,     62 ,    608 ,          0 ,          0 ,   25.584559 ,   23.902527 ,    0.428733 ,    0.405894 ,0.000706 ,0.000564 ,0.000142 ,              0 ,           0 ,             0.0 ,         0.0 ,           ,         5 ,         5 ,         5 ,         2 ,               1 ,               1 ,             2 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,True      ,False         ,False     ,False      ,False       ,False        ,False     ,True      ,False     ,False     ,False     ,False    ,True      ,False       ,False       ,False            ,False        ,False        ,False        ,False
2571 ,0.783737  ,  7814 ,  15142 ,  31 ,  29 ,   30 ,   32 ,     79108.17188  ,  153337.1563   ,  122 ,  126 , 255 , 255 ,2127557784 ,4273997101 ,     64 ,    120 ,          0 ,          0 ,  428.623517 ,  425.040575 ,    6.474306 ,    6.265472 ,0.000686 ,0.000549 ,0.000137 ,              0 ,           0 ,             0.0 ,         0.0 ,           ,         2 ,         7 ,         5 ,         2 ,               1 ,               1 ,             2 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,True      ,False         ,False     ,False      ,False       ,False        ,False     ,True      ,False     ,False     ,False     ,False    ,True      ,False       ,False       ,False            ,False        ,False        ,False        ,False
2572 ,0.022978  ,  2646 ,  23636 ,  31 ,  29 ,    7 ,   15 ,    899294.9375   , 8042127.0      ,   42 ,   44 , 255 , 255 , 567634709 ,2717515195 ,     63 ,    537 ,          0 ,          0 ,   41.839086 ,   40.315804 ,    0.566025 ,    0.532381 ,0.000746 ,0.000609 ,0.000137 ,              0 ,           0 ,             0.0 ,         0.0 ,           ,         3 ,         3 ,         5 ,         2 ,               1 ,               1 ,             1 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,True      ,False         ,False     ,False      ,False       ,False        ,False     ,True      ,False     ,False     ,False     ,False    ,True      ,False       ,False       ,False            ,False        ,False        ,False        ,False
2573 ,0.016837  ,  2646 ,  23250 ,  31 ,  29 ,    7 ,   14 ,   1227297.0      ,10771039.0      ,   42 ,   40 , 255 , 255 ,1507146069 ,1507437634 ,     63 ,    581 ,          0 ,          0 ,   27.718286 ,    0.761953 ,    0.413025 ,    0.41741  ,0.000659 ,0.000549 ,0.00011  ,              0 ,           0 ,             0.0 ,         0.0 ,           ,         2 ,         2 ,         1 ,         2 ,               1 ,               1 ,             1 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,True      ,False         ,False     ,False      ,False       ,False        ,False     ,True      ,False     ,False     ,False     ,False    ,True      ,False       ,False       ,False            ,False        ,False        ,False        ,False
2574 ,0.156847  ,  3926 ,  54462 ,  31 ,  29 ,    7 ,   27 ,    197236.7969   , 2737036.75     ,   66 ,   68 , 255 , 255 , 104221135 , 104525911 ,     59 ,    801 ,          0 ,          0 ,  135.999741 ,  133.882948 ,    2.408154 ,    2.332911 ,0.000653 ,0.000533 ,0.00012  ,              0 ,           0 ,             0.0 ,         0.0 ,           ,        10 ,         2 ,         1 ,         2 ,               1 ,               1 ,             1 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,True      ,False         ,False     ,False      ,False       ,False        ,False     ,True      ,False     ,False     ,False     ,False    ,True      ,False       ,False       ,False            ,False        ,False        ,False        ,False
2575 ,1.045014  ,  1580 ,  10168 ,  31 ,  29 ,    3 ,    5 ,     11092.67383  ,   73522.46094  ,   12 ,   18 , 255 , 255 , 877365604 ,3027974244 ,    132 ,    565 ,          1 ,       3924 , 9751.496444 , 7852.961711 ,   94.97018  ,   61.440297 ,0.000651 ,0.000526 ,0.000125 ,              0 ,           0 ,             1.0 ,         0.0 ,           ,         4 ,         2 ,         2 ,         4 ,               1 ,               1 ,             2 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,True      ,False         ,False     ,False      ,False       ,False        ,False     ,True      ,False     ,False     ,False     ,False    ,False     ,False       ,False       ,False            ,True         ,False        ,False        ,False
2576 ,0.005354  ,  2062 ,   2424 ,  31 ,  29 ,    6 ,    7 ,   2954053.25     , 3483003.5      ,   24 ,   26 , 255 , 255 ,4197285415 ,2047925764 ,     86 ,     93 ,          0 ,          0 ,   13.621665 ,    0.0      ,    0.227955 ,    0.19496  ,0.000598 ,0.000477 ,0.000121 ,              0 ,           0 ,             0.0 ,         0.0 ,           ,         3 ,         7 ,         3 ,         3 ,               1 ,               1 ,             2 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,True      ,False         ,False     ,False      ,False       ,False        ,False     ,True      ,False     ,False     ,False     ,False    ,True      ,False       ,False       ,False            ,False        ,False        ,False        ,False
2577 ,0.027284  ,  3926 ,  54462 ,  31 ,  29 ,    7 ,   27 ,   1133851.375    ,15734350.0      ,   66 ,   68 , 255 , 255 ,2335241346 , 185971446 ,     59 ,    801 ,          0 ,          0 ,   22.222523 ,   21.403236 ,    0.421203 ,    0.398075 ,0.000755 ,0.000604 ,0.000151 ,              0 ,           0 ,             0.0 ,         0.0 ,           ,         4 ,         3 ,         1 ,         4 ,               1 ,               1 ,             1 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,True      ,False         ,False     ,False      ,False       ,False        ,False     ,True      ,False     ,False     ,False     ,False    ,True      ,False       ,False       ,False            ,False        ,False        ,False        ,False
2578 ,0.02287   ,  3598 ,  47460 ,  31 ,  29 ,    7 ,   24 ,   1237953.625    ,16334062.0      ,   60 ,   62 , 255 , 255 ,1412345611 ,1412653876 ,     60 ,    765 ,          0 ,          0 ,   20.702324 ,   20.433789 ,    0.382271 ,    0.364967 ,0.000736 ,0.000597 ,0.000139 ,              0 ,           0 ,             0.0 ,         0.0 ,           ,         2 ,         2 ,         1 ,         5 ,               1 ,               1 ,             2 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,True      ,False         ,False     ,False      ,False       ,False        ,False     ,True      ,False     ,False     ,False     ,False    ,True      ,False       ,False       ,False            ,False        ,False        ,False        ,False
2579 ,1.008535  ,  1580 ,  10168 ,  31 ,  29 ,    3 ,    5 ,     11493.89941  ,   76181.78906  ,   12 ,   18 , 255 , 255 ,3619720557 ,1475340475 ,    132 ,    565 ,          1 ,       3924 , 9529.821625 , 7674.021549 ,   91.649094 ,   59.294528 ,0.00065  ,0.000525 ,0.000125 ,              0 ,           0 ,             1.0 ,         0.0 ,           ,         1 ,         3 ,         3 ,         1 ,               1 ,               1 ,             1 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,True      ,False         ,False     ,False      ,False       ,False        ,False     ,True      ,False     ,False     ,False     ,False    ,False     ,False       ,False       ,False            ,True         ,False        ,False        ,False
2580 ,0.173112  ,   512 ,    304 ,  31 ,  29 ,    0 ,    0 ,     17745.73633  ,   10536.53125  ,    4 ,    4 ,   0 ,   0 ,         0 ,         0 ,    128 ,     76 ,          0 ,          0 ,   74.464469 ,   61.307809 ,   52.658332 ,   43.353668 ,0.0      ,0.0      ,0.0      ,              0 ,           0 ,             0.0 ,         0.0 ,           ,         5 ,         6 ,         3 ,         2 ,               1 ,               1 ,             3 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,False     ,False         ,True      ,False      ,False       ,False        ,True      ,False     ,False     ,False     ,False     ,False    ,True      ,False       ,False       ,False            ,False        ,False        ,False        ,False
2581 ,0.017969  ,  1540 ,   1644 ,  31 ,  29 ,    4 ,    4 ,    642885.0      ,  691413.0      ,   16 ,   18 , 255 , 255 ,4290651512 ,2145607834 ,     96 ,     91 ,          0 ,          0 ,   71.37554  ,    2.094534 ,    1.177733 ,    1.030235 ,0.000571 ,0.000453 ,0.000118 ,              0 ,           0 ,             0.0 ,         0.0 ,           ,         6 ,         7 ,         9 ,        10 ,               6 ,               1 ,             8 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,True      ,False         ,False     ,False      ,False       ,False        ,False     ,True      ,False     ,False     ,False     ,False    ,True      ,False       ,False       ,False            ,False        ,False        ,False        ,False
2582 ,0.025884  ,  2646 ,  25684 ,  31 ,  29 ,    7 ,   15 ,    798331.0      , 7757997.0      ,   42 ,   44 , 255 , 255 , 547563723 ,2708252444 ,     63 ,    584 ,          0 ,          0 ,   47.248217 ,   45.706323 ,    0.623488 ,    0.577698 ,0.001148 ,0.001041 ,0.000107 ,              0 ,           0 ,             0.0 ,         0.0 ,           ,         3 ,         5 ,         7 ,         5 ,               1 ,               1 ,             3 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,True      ,False         ,False     ,False      ,False       ,False        ,False     ,True      ,False     ,False     ,False     ,False    ,True      ,False       ,False       ,False            ,False        ,False        ,False        ,False
2583 ,0.001032  ,   146 ,    178 ,  31 ,  29 ,    0 ,    0 ,    565891.5      ,  689922.5      ,    2 ,    2 ,   0 ,   0 ,         0 ,         0 ,     73 ,     89 ,          0 ,          0 ,    0.0      ,    0.0      ,    0.009    ,    0.008    ,0.0      ,0.0      ,0.0      ,              0 ,           0 ,             0.0 ,         0.0 ,           ,         1 ,         1 ,         1 ,         1 ,               1 ,               1 ,             1 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,False     ,False         ,True      ,False      ,False       ,False        ,True      ,False     ,False     ,False     ,False     ,False    ,False     ,True        ,False       ,False            ,False        ,False        ,False        ,False
2584 ,3.335657  ,  2934 ,   3742 ,  31 ,  29 ,   11 ,   15 ,      6902.388672 ,    8809.05957  ,   52 ,   54 , 255 , 255 ,1170797837 ,1173588208 ,     56 ,     69 ,          0 ,          0 , 5023.771728 ,  154.782484 ,   65.398042 ,   62.927301 ,0.00064  ,0.000504 ,0.000136 ,              0 ,           0 ,             0.0 ,         1.0 ,         1 ,         1 ,         1 ,         2 ,         3 ,               1 ,               1 ,             4 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,True      ,False         ,False     ,False      ,False       ,False        ,False     ,True      ,False     ,False     ,False     ,False    ,False     ,False       ,True        ,False            ,False        ,False        ,False        ,False
2585 ,0.001054  ,   130 ,    162 ,  31 ,  29 ,    0 ,    0 ,    493358.625    ,  614800.75     ,    2 ,    2 ,   0 ,   0 ,         0 ,         0 ,     65 ,     81 ,          0 ,          0 ,    0.0      ,    0.0      ,    0.009    ,    0.007    ,0.0      ,0.0      ,0.0      ,              0 ,           0 ,             0.0 ,         0.0 ,           ,         4 ,         7 ,         5 ,         9 ,               3 ,               3 ,             6 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,False     ,False         ,True      ,False      ,False       ,False        ,True      ,False     ,False     ,False     ,False     ,False    ,False     ,True        ,False       ,False            ,False        ,False        ,False        ,False
2586 ,0.738347  , 13350 , 548216 ,  31 ,  29 ,   21 ,  197 ,    144029.8438   , 5926373.5      ,  232 ,  438 , 255 , 255 , 926796039 , 930723987 ,     58 ,   1252 ,          0 ,          0 ,  584.239395 ,  420.566438 ,    3.194905 ,    1.688476 ,0.000592 ,0.00048  ,0.000112 ,              0 ,           0 ,             0.0 ,         0.0 ,           ,         4 ,         7 ,         4 ,         3 ,               2 ,               1 ,             5 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,True      ,False         ,False     ,False      ,False       ,False        ,False     ,True      ,False     ,False     ,False     ,False    ,True      ,False       ,False       ,False            ,False        ,False        ,False        ,False
2587 ,0.708295  ,   424 ,   8824 ,  31 ,  29 ,    1 ,    4 ,      4190.344727 ,   91363.0625   ,    8 ,   12 , 255 , 255 ,1160865265 , 431807649 ,     53 ,    735 ,          0 ,          0 , 6482.139296 , 5161.749587 ,  101.140429 ,   64.347274 ,0.000615 ,0.000471 ,0.000144 ,              0 ,           0 ,             0.0 ,         0.0 ,           ,         3 ,         2 ,         4 ,         4 ,               1 ,               1 ,             4 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,True      ,False         ,False     ,False      ,False       ,False        ,False     ,True      ,False     ,False     ,False     ,False    ,False     ,False       ,False       ,True             ,False        ,False        ,False        ,False
2588 ,0.003972  ,  1064 ,   2260 ,  31 ,  29 ,    4 ,    4 ,   1965760.375    , 4173212.5      ,   12 ,   12 , 255 , 255 ,3372609516 ,1227507672 ,     89 ,    188 ,          0 ,          0 ,   16.815848 ,    0.37212  ,    0.330273 ,    0.311091 ,0.000669 ,0.00054  ,0.000129 ,              0 ,           0 ,             0.0 ,         0.0 ,           ,         9 ,         6 ,         2 ,         8 ,               1 ,               1 ,             1 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,True      ,False         ,False     ,False      ,False       ,False        ,False     ,True      ,False     ,False     ,False     ,False    ,True      ,False       ,False       ,False            ,False        ,False        ,False        ,False
2589 ,0.001629  ,   536 ,    304 ,  31 ,  29 ,    0 ,    0 ,   1974217.375    , 1119705.375    ,    4 ,    4 ,   0 ,   0 ,         0 ,         0 ,    134 ,     76 ,          0 ,          0 ,    0.58737  ,    0.268473 ,    0.419333 ,    0.194333 ,0.0      ,0.0      ,0.0      ,              0 ,           0 ,             0.0 ,         0.0 ,           ,         4 ,         5 ,         6 ,         4 ,               1 ,               1 ,             3 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,False     ,False         ,True      ,False      ,False       ,False        ,True      ,False     ,False     ,False     ,False     ,False    ,True      ,False       ,False       ,False            ,False        ,False        ,False        ,False
2590 ,0.004839  ,   568 ,    312 ,  31 ,  29 ,    0 ,    0 ,    704277.75     ,  386856.8125   ,    4 ,    4 ,   0 ,   0 ,         0 ,         0 ,    142 ,     78 ,          0 ,          0 ,    1.775311 ,    1.53395  ,    1.262333 ,    1.090667 ,0.0      ,0.0      ,0.0      ,              0 ,           0 ,             0.0 ,         0.0 ,           ,         6 ,         3 ,         3 ,         2 ,               1 ,               1 ,             2 ,False     ,False     ,False            ,False      ,False      ,False     ,False     ,False       ,False     ,False      ,False      ,False           ,False    ,False        ,False       ,False          ,False      ,False        ,False     ,False      ,False      ,False     ,False      ,False      ,False      ,False      ,False     ,False     ,False        ,False       ,False     ,False         ,True      ,False      ,False       ,False        ,True      ,False     ,False     ,False     ,False     ,False    ,True      ,False       ,False       ,False            ,False        ,False        ,False        ,False
